Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_home_winrate,home_advantage,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,elo_x_home_adv
2015/16,2016-02-04,Sunderland,West Bromwich,0,0,D,1,1.4,1.2,0.19999999999999996,1.2330345710627402,1.3533930857874519,-0.12035851472471171,1.3491998802001188,1.1883973176390557,0.16080256256106318,1.8,1.8,1.0,1.4,0.8,0.40000000000000013,0.5,0.39285714285714285,1437.4880347611606,1484.6589071457067,-47.1708723845461,4.0,3.6,0.3999999999999999,2,2,0,0,-2,2,1.4,1.2,0.19999999999999996,-18.531414151071683
2015/16,2016-02-04,Stoke City,Swansea City,2,2,D,1,0.8,2.0,-1.2,1.087067861715749,1.9551856594110115,-0.8681177976952625,0.7852617508928462,2.02613080020173,-1.2408690493088836,0.4,1.6,1.4,1.0,-0.9999999999999999,0.6000000000000001,0.45,0.5833333333333334,1502.2019334434065,1487.4508910630907,14.751042380315766,2.6,3.4,-0.7999999999999998,1,1,0,-4,0,-4,1.1666666666666667,1.6666666666666667,-0.5,8.604774721850864
2015/16,2016-02-04,Norwich City,Newcastle United,3,2,H,0,0.6,0.75,-0.15000000000000002,0.737516005121639,0.46285714285714286,0.2746588622644961,0.6079575555276616,0.760955030532479,-0.15299747500481742,1.2,2.8,0.75,1.25,0.44999999999999996,1.5499999999999998,0.45,0.4230769230769231,1443.2830629658774,1435.3250662522503,7.957996713627153,2.6,5.25,-2.65,2,1,1,-8,-2,-6,0.6,0.75,-0.15000000000000002,3.366844763457642
2015/16,2016-02-04,Liverpool,Tottenham,1,1,D,1,1.2,1.8,-0.6000000000000001,1.3982074263764404,1.70550576184379,-0.30729833546734975,1.2024253708173327,1.759144739838471,-0.5567193690211383,1.6,1.8,2.0,0.8,-0.3999999999999999,1.0,0.45,0.5833333333333334,1518.990127053642,1561.1852361993297,-42.19510914568764,4.4,7.0,-2.5999999999999996,1,1,0,-1,6,-7,1.1666666666666667,1.8,-0.6333333333333333,-24.61381366831779
2015/16,2016-02-04,Bournemouth,Manchester City,0,4,A,2,2.0,2.0,0.0,2.04,1.740076824583867,0.2999231754161331,1.9785199111148244,1.9879293263575135,-0.009409415242689123,1.5,0.5,1.8,1.2,-0.30000000000000004,-0.7,0.45,0.5454545454545454,1504.0435897651412,1548.860472520447,-44.81688275530587,4.25,3.2,1.0499999999999998,2,1,1,4,3,1,2.0,1.8333333333333333,0.16666666666666674,-24.44557241198502
2015/16,2016-02-04,Aston Villa,Chelsea,0,4,A,2,0.5,1.6666666666666667,-1.1666666666666667,0.36,1.864864864864865,-1.504864864864865,0.5081841133416626,1.7038354959683673,-1.1956513826267048,0.5,1.5,2.0,1.6666666666666667,-1.5,-0.16666666666666674,0.45,0.18181818181818182,1386.8928508645824,1507.3927583005566,-120.49990743597414,3.5,5.0,-1.5,2,11,-9,-4,1,-5,0.5,1.6666666666666667,-1.1666666666666667,-21.909074079268027
2015/16,2016-02-04,Arsenal,Watford,4,0,H,0,1.0,0.6,0.4,0.9026888604353394,0.5531370038412292,0.34955185659411014,0.9844151855350894,0.5840912129181194,0.40032397261697006,0.4,0.6,0.6,1.4,-0.19999999999999996,-0.7999999999999999,0.45,0.6538461538461539,1538.9173706656377,1487.7910428446469,51.12632782099081,4.4,2.8,1.6000000000000005,1,1,0,-1,-4,3,1.0,0.6,0.4,33.428752806032456
2015/16,2016-02-05,Chelsea,Tottenham,2,2,D,1,2.0,2.0,0.0,2.28,1.6069142125480154,0.6730857874519844,1.9713230474085666,1.9616767567789566,0.009646290629609977,2.5,1.25,2.2,0.8,0.2999999999999998,0.44999999999999996,0.45,0.5,1514.0571760642208,1559.9766992477087,-45.919523183487854,5.75,7.0,-1.25,1,1,0,5,6,-1,2.0,1.6666666666666667,0.33333333333333326,-22.959761591743927
2015/16,2016-02-13,Everton,West Bromwich,0,1,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4090909090909091,1500.2893877567908,1483.3095013897278,16.979886367063045,2.0,2.0,0.0,20,9,11,0,0,0,1.5,1.5,0.0,6.946317150162155
2015/16,2016-02-13,Bournemouth,Stoke City,1,3,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5,1495.3264161171815,1503.033010082591,-7.706593965409638,2.0,2.0,0.0,9,3,6,0,0,0,1.5,1.5,0.0,-3.853296982704819
2015/16,2016-02-13,Crystal Palace,Watford,1,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4166666666666667,1489.8790151272265,1479.252046456672,10.626968670554561,2.0,2.0,0.0,9,9,0,0,0,0,1.5,1.5,0.0,4.427903612731067
2015/16,2016-02-13,Chelsea,Newcastle United,5,1,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5,1515.3712038809442,1425.5540757622332,89.81712811871103,2.0,2.0,0.0,8,9,-1,0,0,0,1.5,1.5,0.0,44.90856405935551
2015/16,2016-02-13,Norwich City,West Ham,2,2,D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4642857142857143,1453.0540534558945,1537.5950598068523,-84.54100635095779,2.0,2.0,0.0,9,9,0,0,0,0,1.5,1.5,0.0,-39.25118152008754
2015/16,2016-02-13,Swansea City,Southampton,0,1,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5,1487.8752052675925,1510.9581677101878,-23.082962442595317,2.0,2.0,0.0,9,3,6,0,0,0,1.5,1.5,0.0,-11.541481221297659
2015/16,2016-02-13,Sunderland,Manchester United,2,1,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4,1438.8374405171396,1544.3702992731328,-105.53285875599317,2.0,2.0,0.0,9,3,6,0,0,0,1.5,1.5,0.0,-42.21314350239727
2015/16,2016-02-14,Manchester City,Tottenham,1,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7916666666666666,1547.6088756043207,1568.6314419950713,-21.022566390750626,2.0,2.0,0.0,4,4,0,0,0,0,1.5,1.5,0.0,-16.642865059344246
2015/16,2016-02-14,Aston Villa,Liverpool,0,6,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.16666666666666666,1380.2284331009182,1520.198664005263,-139.97023090434482,2.0,2.0,0.0,10,10,0,0,0,0,1.5,1.5,0.0,-23.328371817390803
2015/16,2016-02-14,Arsenal,Leicester City,2,1,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6785714285714286,1556.0988946234,1580.9533697845916,-24.854475161191658,2.0,2.0,0.0,4,4,0,0,0,0,1.5,1.5,0.0,-16.86553671652291
2015/16,2016-02-27,Southampton,Chelsea,1,2,A,2,3.0,3.0,0.0,3.0,3.0,0.0,2.975750410535185,2.8511081515244667,0.12464225901071835,1.0,0.0,5.0,1.0,-4.0,-1.0,0.45,0.6153846153846154,1520.2947624529272,1522.8421484089354,-2.5473859560081564,5.0,5.0,0.0,14,14,0,1,4,-3,3.0,3.0,0.0,-1.5676221267742503
2015/16,2016-02-27,West Bromwich,Crystal Palace,3,2,H,0,3.0,0.0,3.0,3.0,0.0,3.0,3.0005787755135813,0.0,3.0005787755135813,1.0,0.0,1.0,2.0,0.0,-2.0,0.45,0.46153846153846156,1493.7978330774129,1479.573241731859,14.22459134555379,1.0,7.0,-6.0,14,14,0,1,-1,2,3.0,0.0,3.0,6.565196005640211
2015/16,2016-02-27,Watford,Bournemouth,0,0,D,1,3.0,0.0,3.0,3.0,0.0,3.0,2.979758030254453,0.0,2.979758030254453,2.0,1.0,1.0,3.0,1.0,-2.0,0.5,0.5,1489.5578198520393,1485.5481933507467,4.009626501292587,3.0,2.0,1.0,14,14,0,1,-2,3,3.0,0.0,3.0,2.0048132506462935
2015/16,2016-02-27,West Ham,Sunderland,1,0,H,0,1.0,3.0,-2.0,1.0,3.0,-2.0,0.9687027023039296,3.0887405985462655,-2.120037896242336,2.0,2.0,2.0,1.0,0.0,1.0,0.45,0.6333333333333333,1535.208687260586,1451.784828262298,83.42385899828787,6.0,5.0,1.0,14,14,0,0,1,-1,1.0,3.0,-2.0,52.83511069891565
2015/16,2016-02-27,Leicester City,Norwich City,1,0,H,0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0250633732045682,-1.0250633732045682,1.0,2.0,2.0,2.0,-1.0,0.0,0.45,0.7142857142857143,1570.239218300276,1455.4404260021608,114.79879229811513,3.0,3.0,0.0,13,14,-1,-1,0,-1,0.0,1.0,-1.0,81.99913735579652
2015/16,2016-02-27,Stoke City,Aston Villa,2,1,H,0,3.0,0.0,3.0,3.0,0.0,3.0,2.990652832234363,0.0,2.990652832234363,3.0,1.0,0.0,6.0,3.0,-5.0,0.45,0.5769230769230769,1512.8112328490258,1374.0524246422674,138.75880820675843,6.0,1.0,5.0,14,13,1,2,-6,8,3.0,0.0,3.0,80.05315858082217
2015/16,2016-02-28,Manchester United,Arsenal,3,2,H,0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.161906739569183,-3.161906739569183,1.0,2.0,2.0,1.0,-1.0,1.0,0.45,0.6666666666666666,1531.4229115279743,1566.8130461077155,-35.39013457974124,6.0,6.0,0.0,15,14,1,-1,1,-2,0.0,3.0,-3.0,-23.593423053160826
2015/16,2016-02-28,Tottenham,Swansea City,2,1,H,0,3.0,0.0,3.0,3.0,0.0,3.0,3.095217751208641,0.0,3.095217751208641,2.0,1.0,0.0,1.0,2.0,0.0,0.45,0.6923076923076923,1578.0271012517185,1478.538610524853,99.4884907268654,3.0,2.0,1.0,14,15,-1,1,-1,2,3.0,0.0,3.0,68.87664742629143
2015/16,2016-03-01,Crystal Palace,Chelsea,0,3,A,2,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,2.94584883821516,-2.94584883821516,1.5,2.5,3.5,1.0,-2.0,1.5,0.45,0.38461538461538464,1469.9824297775122,1532.7688300611348,-62.7864002836227,4.5,4.5,0.0,3,3,0,-2,5,-7,0.0,3.0,-3.0,-24.14861549370104
2015/16,2016-03-01,Everton,Tottenham,1,1,D,1,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.0261474861291733,-3.0261474861291733,0.0,1.0,2.0,1.0,-2.0,0.0,0.45,0.375,1489.8010560691057,1585.2393739540435,-95.43831788493776,6.0,8.5,-2.5,17,2,15,-1,2,-3,0.0,3.0,-3.0,-35.78936920685166
2015/16,2016-03-02,Everton,Newcastle United,3,0,H,0,0.5,0.0,0.5,0.5714285714285714,0.0,0.5714285714285714,0.5284131246513478,0.0,0.5284131246513478,0.5,1.0,1.0,5.0,-0.5,-4.0,0.45,0.38461538461538464,1492.480923799436,1418.083131234242,74.39779256519387,4.5,4.0,0.5,1,18,-17,-1,-4,3,0.5,0.0,0.5,28.614535601997645
2015/16,2016-03-02,Watford,Chelsea,0,0,D,1,2.0,3.0,-1.0,1.8571428571428572,3.0,-1.1428571428571428,1.985061746244142,2.943887511995115,-0.9588257657509729,1.0,0.5,3.3333333333333335,0.6666666666666666,-2.3333333333333335,-0.16666666666666663,0.45,0.5,1489.4424186476472,1540.9811107545665,-51.53869210691937,2.0,4.333333333333333,-2.333333333333333,4,1,3,1,8,-7,2.0,3.0,-1.0,-25.769346053459685
2015/16,2016-03-04,Leicester City,Southampton,1,0,H,0,1.5,1.5,0.0,1.7142857142857142,1.2857142857142858,0.4285714285714284,1.455440426002161,1.4878752052675925,-0.03243477926543159,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.7333333333333333,1577.050259743474,1510.3680808007277,66.6821789427463,3.0,3.5,-0.5,6,6,0,0,0,0,1.5,1.5,0.0,48.90026455801395
2015/16,2016-03-04,Manchester United,Everton,1,0,H,0,1.5,1.3333333333333333,0.16666666666666674,1.7142857142857142,1.6216216216216217,0.09266409266409248,1.5668130461077154,1.2976641705903933,0.26914887551732214,2.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666667,1.3333333333333335,0.45,0.6875,1542.4380131242376,1500.3717230833176,42.06629004091997,5.5,5.333333333333333,0.16666666666666696,5,2,3,0,2,-2,1.5,1.3333333333333333,0.16666666666666674,28.920574403132477
2015/16,2016-03-13,Aston Villa,Tottenham,0,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.15384615384615385,1367.8466076623256,1589.4630374205033,-221.61642975817767,2.0,2.0,0.0,15,1,14,0,0,0,1.5,1.5,0.0,-34.09483534741195
2015/16,2016-03-14,Leicester City,Newcastle United,1,0,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.75,1571.3046207478842,1410.1923319503603,161.1122887975239,2.0,2.0,0.0,2,12,-10,0,0,0,1.5,1.5,0.0,120.83421659814292
2015/16,2016-03-19,West Bromwich,Norwich City,0,1,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5333333333333333,1513.0297798683687,1448.6293845589628,64.4003953094059,2.0,2.0,0.0,7,21,-14,0,0,0,1.5,1.5,0.0,34.34687749834981
2015/16,2016-03-19,Watford,Stoke City,1,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5,1481.2739008587764,1528.222620813819,-46.948719955042634,2.0,2.0,0.0,7,7,0,0,0,0,1.5,1.5,0.0,-23.474359977521317
2015/16,2016-03-19,Swansea City,Aston Villa,1,0,H,0,1.0,0.0,1.0,1.0,0.0,1.0,1.5,0.0,1.5,1.3,1.1,0.0,2.0,1.3,-0.8999999999999999,0.45,0.4666666666666667,1464.422806625738,1363.4810374923427,100.94176913339538,2.0,2.0,0.0,7,6,1,0,-2,2,1.5,0.0,1.5,47.10615892891784
2015/16,2016-03-19,Crystal Palace,Leicester City,0,1,A,2,1.0,3.0,-2.0,1.0,3.0,-2.0,1.5,2.820384663900721,-1.3203846639007208,1.3,1.1,1.0,0.0,0.30000000000000004,1.1,0.45,0.4,1472.9304104150183,1576.973520826413,-104.04311041139476,2.0,1.0,1.0,7,5,2,0,1,-1,1.5,3.0,-1.5,-41.61724416455791
2015/16,2016-03-19,Chelsea,West Ham,2,2,D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5357142857142857,1549.471212800317,1533.2250837664003,16.24612903391676,2.0,2.0,0.0,7,7,0,0,0,0,1.5,1.5,0.0,8.703283411026835
2015/16,2016-03-19,Everton,Arsenal,0,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.42857142857142855,1491.5766063129217,1565.4255216229278,-73.84891531000608,2.0,2.0,0.0,15,7,8,0,0,0,1.5,1.5,0.0,-31.649535132859747
2015/16,2016-03-20,Southampton,Liverpool,3,2,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5714285714285714,1491.1038630246187,1526.3746724639138,-35.270809439295135,2.0,2.0,0.0,8,35,-27,0,0,0,1.5,1.5,0.0,-20.15474825102579
2015/16,2016-03-20,Newcastle United,Sunderland,1,1,D,1,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.5,-1.5,0.0,1.0,1.1,1.3,-1.1,-0.30000000000000004,0.45,0.45454545454545453,1404.5234318718315,1457.9904500857692,-53.46701821393776,2.0,2.0,0.0,6,8,-2,-1,0,-1,0.0,1.5,-1.5,-24.303190097244435
2015/16,2016-03-20,Manchester City,Manchester United,0,1,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6785714285714286,1528.250497254185,1551.2331298946335,-22.982632640448628,2.0,2.0,0.0,8,16,-8,0,0,0,1.5,1.5,0.0,-15.59535786316157
2015/16,2016-03-20,Tottenham,Bournemouth,3,0,H,0,3.0,1.0,2.0,3.0,1.0,2.0,2.7356932153246514,1.5,1.2356932153246514,2.0,0.0,1.1,1.3,0.8999999999999999,-1.3,0.45,0.7333333333333333,1593.8286075904862,1485.6635945551388,108.16501303534733,8.0,2.0,6.0,7,22,-15,2,0,2,3.0,1.5,1.5,79.3210095592547
2015/16,2016-04-13,Crystal Palace,Everton,0,0,D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.375,1465.8385953395518,1485.848669288738,-20.010073949186108,2.0,2.0,0.0,25,1,24,0,0,0,1.5,1.5,0.0,-7.50377773094479
2015/16,2016-04-16,Norwich City,Sunderland,0,3,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4666666666666667,1460.4620360798106,1456.4635798609745,3.998456218836054,2.0,2.0,0.0,28,27,1,0,0,0,1.5,1.5,0.0,1.8659462354568253
2015/16,2016-04-16,Newcastle United,Swansea City,3,0,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.4583333333333333,1406.0503020966262,1471.5965464564779,-65.5462443598517,2.0,2.0,0.0,27,28,-1,0,0,0,1.5,1.5,0.0,-30.042028664932026
2015/16,2016-04-16,Chelsea,Manchester City,0,3,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.5333333333333333,1549.0039521255335,1518.911027441673,30.092924683860474,2.0,2.0,0.0,28,27,1,0,0,0,1.5,1.5,0.0,16.04955983139225
2015/16,2016-04-16,Everton,Southampton,1,1,D,1,1.0,1.0,0.0,1.0,1.0,0.0,0.9772257302263679,1.5,-0.5227742697736321,0.0,0.0,1.1,1.3,-1.1,-1.3,0.45,0.40625,1485.2733690184991,1502.1155654385725,-16.84219642007338,5.0,2.0,3.0,3,27,-24,0,0,0,1.0,1.5,-0.5,-6.84214229565481
2015/16,2016-04-16,Manchester United,Aston Villa,1,0,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7058823529411765,1558.394637279249,1356.307297661603,202.0873396176462,2.0,2.0,0.0,4,28,-24,0,0,0,1.5,1.5,0.0,142.64988678892672
2015/16,2016-04-16,West Bromwich,Watford,0,1,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,1.0,0.5,1501.197128347521,1472.6170284422044,28.5800999053165,2.0,2.0,0.0,28,28,0,0,0,0,1.5,1.5,0.0,14.29004995265825
2015/16,2016-04-17,Arsenal,Crystal Palace,1,1,D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.5,0.9905657795258253,0.5094342204741747,1.3,1.1,0.0,0.0,1.3,1.1,0.45,0.7,1573.3314210750077,1466.4138956097906,106.91752546521707,2.0,6.0,-4.0,29,4,25,0,0,0,1.5,1.0,0.5,74.84226782565194
2015/16,2016-04-17,Bournemouth,Liverpool,1,2,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,1.0,0.5,1489.7319197902707,1504.3110553083523,-14.579135518081557,2.0,2.0,0.0,5,5,0,0,0,0,1.5,1.5,0.0,-7.289567759040779
2015/16,2016-04-17,Leicester City,West Ham,2,2,D,1,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.7647058823529411,1584.0653359018795,1533.6923444411839,50.37299146069563,2.0,2.0,0.0,29,29,0,0,0,0,1.5,1.5,0.0,38.52052288170842
2015/16,2016-04-18,Stoke City,Tottenham,0,4,A,2,1.0,1.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,1.3,1.1,1.1,1.3,0.19999999999999996,-0.19999999999999996,0.45,0.6333333333333333,1536.879493230391,1600.812197096962,-63.932703866571046,2.0,2.0,0.0,30,29,1,0,0,0,1.5,1.5,0.0,-40.490712448828326
2015/16,2016-04-19,Newcastle United,Manchester City,1,1,D,1,3.0,3.0,0.0,3.0,3.0,0.0,2.9431930929129555,3.098007904251067,-0.15481481133811137,3.0,0.0,3.0,0.0,0.0,0.0,0.45,0.5,1417.9148067599695,1529.7750119658235,-111.86020520585407,7.0,8.0,-1.0,3,3,0,3,3,0,3.0,3.0,0.0,-55.930102602927036
2015/16,2016-04-20,Liverpool,Everton,4,0,H,0,3.0,1.0,2.0,3.0,1.0,2.0,2.9794638395805415,0.9893180535927082,1.9901457859878333,2.0,1.0,0.5,0.5,1.5,0.5,0.45,0.5769230769230769,1513.8916801760865,1485.757747045199,28.1339331308875,6.0,3.5,2.5,3,4,-1,1,0,1,3.0,1.0,2.0,16.23111526781971
2015/16,2016-04-20,Manchester United,Crystal Palace,2,0,H,0,3.0,1.0,2.0,3.0,1.0,2.0,2.7126145953232057,1.0197266967879153,1.6928878985352904,1.0,0.0,0.5,0.5,0.5,-0.5,0.45,0.7222222222222222,1563.1559708922405,1469.3976322298984,93.75833866234211,4.0,4.0,0.0,4,3,1,1,0,1,3.0,1.0,2.0,67.71435570058041
2015/16,2016-04-20,West Ham,Watford,3,1,H,0,1.0,3.0,-2.0,1.0,3.0,-2.0,1.0560435572679197,3.002394256695042,-1.9463506994271222,2.0,2.0,1.0,0.0,1.0,2.0,0.45,0.6176470588235294,1535.1321214241877,1483.437779409875,51.694342014312724,4.0,4.0,0.0,3,4,-1,0,1,-1,1.0,3.0,-2.0,31.92885830295786
2015/16,2016-04-21,Arsenal,West Bromwich,2,0,H,0,1.0,0.0,1.0,1.0,0.0,1.0,0.9776092637398605,0.0,0.9776092637398605,1.0,1.0,0.0,1.0,1.0,0.0,0.45,0.6875,1570.3476844549,1490.3763773798503,79.97130707504971,6.0,4.0,2.0,4,5,-1,0,-1,1,1.0,0.0,1.0,54.980273614096674
2015/16,2016-04-23,Bournemouth,Chelsea,1,4,A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,-1.0,0.45,0.4666666666666667,1480.1512949225364,1538.139967601383,-57.98867267884657,5.0,4.0,1.0,6,7,-1,-1,-3,2,0.0,0.0,0.0,-27.061380583461734
2015/16,2016-04-23,Manchester City,Stoke City,4,0,H,0,2.0,0.0,2.0,1.8571428571428572,0.0,1.8571428571428572,2.021642221045523,0.0,2.021642221045523,2.0,0.5,0.0,4.0,2.0,-3.5,0.45,0.6333333333333333,1526.6622351463548,1528.6991324180099,-2.036897271655107,6.5,2.0,4.5,4,5,-1,3,-4,7,2.0,0.0,2.0,-1.290034938714901
2015/16,2016-04-23,Liverpool,Newcastle United,2,2,D,1,3.0,2.0,1.0,3.0,1.8571428571428572,1.1428571428571428,2.97548966683547,1.9815215504450856,0.9939681163903844,3.0,0.5,2.0,0.5,1.0,0.0,0.45,0.6071428571428571,1523.0836857520703,1421.0275835794382,102.05610217263211,9.5,5.0,4.5,3,4,-1,5,3,2,3.0,2.0,1.0,61.96263346195521
2015/16,2016-04-23,Aston Villa,Southampton,2,4,A,2,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.9901822460123327,-0.9901822460123327,0.0,1.0,1.0,1.0,-1.0,0.0,0.45,0.14285714285714285,1351.5459640486115,1501.6311874118726,-150.0852233632611,1.0,4.0,-3.0,7,7,0,-1,0,-1,0.0,1.0,-1.0,-21.440746194751583
2015/16,2016-04-24,Leicester City,Swansea City,4,0,H,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0224615629607892,0.0,1.0224615629607892,2.0,2.0,0.0,3.0,2.0,-1.0,0.45,0.75,1582.6255589188756,1459.7320417931346,122.89351712574103,2.0,1.0,1.0,7,8,-1,0,-3,3,1.0,0.0,1.0,92.17013784430577
2015/16,2016-04-24,Sunderland,Arsenal,0,0,D,1,3.0,2.0,1.0,3.0,2.142857142857143,0.8571428571428572,2.920924072159621,1.9791810092497804,0.9417430629098404,3.0,0.0,1.5,0.5,1.5,-0.5,0.45,0.47058823529411764,1466.5786596014905,1578.0857316319848,-111.50707203049433,3.0,6.5,-3.5,8,3,5,3,2,1,3.0,2.0,1.0,-52.47391624964439
2015/16,2016-04-25,Tottenham,West Bromwich,1,1,D,1,3.0,0.0,3.0,3.0,0.0,3.0,3.073758986460782,0.0,3.073758986460782,4.0,0.0,0.0,1.5,4.0,-1.5,0.45,0.75,1608.9925579093433,1482.6383302027655,126.35422770657783,6.0,2.5,3.5,7,4,3,4,-3,7,3.0,0.0,3.0,94.76567077993337
2015/16,2016-04-30,Stoke City,Sunderland,1,1,D,1,0.0,2.0,-2.0,0.0,1.8571428571428572,-1.8571428571428572,0.0,1.986490613290472,-1.986490613290472,0.0,4.0,1.5,0.0,-1.5,4.0,0.45,0.59375,1518.6405064735109,1469.6822543568092,48.958252116701715,2.0,3.0,-1.0,7,6,1,-8,3,-11,0.0,2.0,-2.0,29.068962194291643
2015/16,2016-04-30,Watford,Aston Villa,3,2,H,0,1.5,0.0,1.5,1.2857142857142858,0.0,1.2857142857142858,1.501197128347521,0.0,1.501197128347521,1.0,1.5,1.0,2.5,0.0,-1.0,0.45,0.46875,1474.9147789800966,1345.6157109737742,129.2990680063224,4.0,4.0,0.0,10,7,3,-1,-3,2,1.5,0.0,1.5,60.60893812796362
2015/16,2016-04-30,Arsenal,Norwich City,1,0,H,0,1.6666666666666667,0.0,1.6666666666666667,1.6486486486486487,0.0,1.6486486486486487,1.6453603749668515,0.0,1.6453603749668515,1.0,0.3333333333333333,0.0,3.0,1.0,-2.6666666666666665,0.45,0.7058823529411765,1574.9821368766661,1450.3469563392946,124.63518053737153,6.666666666666667,6.0,0.666666666666667,6,14,-8,2,-3,5,1.6666666666666667,0.0,1.6666666666666667,87.97777449696814
